-0.0353394	-0.494415
-0.0196838	-0.498108
-0.0039978	-0.499847
0.0116882	-0.499603
0.0273743	-0.497406
0.0430298	-0.493286
0.0586243	-0.487183
0.0741882	-0.479218
0.0896606	-0.46933
0.105042	-0.457611
0.120331	-0.444122
0.135498	-0.428864
0.150543	-0.411926
0.165436	-0.393372
0.180145	-0.373291
0.194702	-0.351715
0.209045	-0.328796
0.223206	-0.304565
0.237122	-0.279144
0.250824	-0.252625
0.264282	-0.225098
0.277466	-0.196716
0.290375	-0.167542
0.303009	-0.137726
0.315338	-0.107361
0.327362	-0.0765686
0.33905	-0.0455017
0.350433	-0.0142517
0.36145	0.0170898
0.372101	0.0483398
0.382385	0.0794067
0.392303	0.110138
0.401855	0.140472
0.41098	0.170227
0.419708	0.19931
0.42804	0.227631
0.435944	0.255066
0.44342	0.281494
0.450439	0.306793
0.457031	0.330902
0.463165	0.353729
0.468842	0.375153
0.47406	0.395111
0.478821	0.413513
0.483093	0.430298
0.486908	0.445404
0.490234	0.45874
0.493073	0.470306
0.495422	0.480011
0.497314	0.487823
0.498688	0.493713
0.499573	0.497681
0.499969	0.499725
0.499878	0.499756
0.499268	0.497864
0.498199	0.494019
0.496613	0.48822
0.494568	0.480499
0.492004	0.470917
0.488983	0.459473
0.485443	0.446228
0.481445	0.431244
0.47699	0.414551
0.472046	0.39624
0.466644	0.376373
0.460785	0.355011
0.454468	0.332306
0.447693	0.308258
0.440491	0.28302
0.432831	0.256653
0.424774	0.229279
0.41629	0.201019
0.407379	0.171967
0.398071	0.142242
0.388397	0.111969
0.378326	0.0812378
0.367859	0.0502014
0.357056	0.0189819
0.345886	-0.0123291
0.334381	-0.0436096
0.32254	-0.074707
0.310394	-0.105499
0.297943	-0.135895
0.285187	-0.165741
0.272156	-0.194946
0.25885	-0.223358
0.2453	-0.250946
0.231506	-0.277496
0.217468	-0.303009
0.203217	-0.327301
0.188782	-0.350311
0.174164	-0.371948
0.159363	-0.392151
0.144409	-0.410797
0.129303	-0.427826
0.114075	-0.443176
0.0987244	-0.456787
0.0832825	-0.468628
0.0677795	-0.478607
0.0521851	-0.486725
0.0365295	-0.49292
0.020874	-0.497192
0.00518799	-0.499512
-0.0105286	-0.499878
-0.0262146	-0.498291
-0.0418701	-0.494751
-0.0574951	-0.489258
-0.0730591	-0.481842
-0.088562	-0.472534
-0.103973	-0.461395
-0.119293	-0.448425
-0.13446	-0.433716
-0.149536	-0.417297
-0.164429	-0.399231
-0.179169	-0.379608
-0.193756	-0.35849
-0.20813	-0.335999
-0.22229	-0.312164
-0.236267	-0.287109
-0.249969	-0.260925
-0.263458	-0.233704
-0.276672	-0.205597
-0.289612	-0.176666
-0.302277	-0.147034
-0.314636	-0.116852
-0.32666	-0.0861816
-0.338409	-0.0552063
-0.349792	-0.0239868
-0.36084	0.0072937
-0.371521	0.0385742
-0.381836	0.0697021
-0.391785	0.100555
-0.401367	0.131012
-0.410522	0.16095
-0.419281	0.190247
-0.427643	0.218811
-0.435547	0.246521
-0.443054	0.273254
-0.450104	0.29892
-0.456726	0.323425
-0.462891	0.346649
-0.468597	0.36853
-0.473846	0.388947
-0.478607	0.407837
-0.482941	0.42514
-0.486755	0.440765
-0.490112	0.454681
-0.492981	0.466797
-0.495361	0.477112
-0.497223	0.485535
-0.498627	0.492035
-0.499542	0.496643
-0.499969	0.499268
-0.499878	0.499969
-0.499298	0.498688
-0.49823	0.495453
-0.496674	0.490295
-0.494629	0.483215
-0.492096	0.474213
-0.489075	0.463379
-0.485565	0.450714
-0.481598	0.436279
-0.477142	0.420135
-0.472198	0.402374
-0.466797	0.382996
-0.460938	0.362152
-0.45462	0.339874
-0.447876	0.316254
-0.440674	0.291412
-0.433044	0.265411
-0.424957	0.238373
-0.416473	0.210388
-0.407593	0.18161
-0.398285	0.1521
-0.38858	0.122009
-0.37851	0.0914307
-0.368073	0.0604858
-0.357269	0.0293274
-0.3461	-0.00198364
-0.334595	-0.0332642
-0.322754	-0.0643921
-0.310577	-0.0953064
-0.298126	-0.125824
-0.28537	-0.155853
-0.272339	-0.185272
-0.259033	-0.213959
-0.245453	-0.241821
-0.231659	-0.268738
-0.217621	-0.294586
-0.203369	-0.319275
-0.188904	-0.342743
-0.174286	-0.364838
-0.159454	-0.385529
-0.144501	-0.404694
-0.129395	-0.422272
-0.114136	-0.438171
-0.0987854	-0.452393
-0.0833435	-0.464813
-0.0678101	-0.475433
-0.0522156	-0.484192
-0.0365601	-0.491028
-0.020874	-0.495972
-0.00515747	-0.498962
0.0105286	-0.499969
0.0262451	-0.499054
0.0419312	-0.496155
0.0575562	-0.491333
0.0731506	-0.484589
0.0886536	-0.475922
0.104065	-0.465424
0.119385	-0.453064
0.134583	-0.438965
0.149628	-0.423126
0.164551	-0.40564
0.179321	-0.386536
0.193909	-0.365936
0.208282	-0.343933
0.222473	-0.320526
0.23642	-0.295898
0.250153	-0.270111
0.263641	-0.243256
0.276855	-0.215454
0.289795	-0.186798
0.30246	-0.15744
0.314819	-0.127441
0.326874	-0.0969238
0.338593	-0.0660706
0.350006	-0.0349121
0.361053	-0.00366211
0.371735	0.0276184
0.38208	0.0588074
0.392029	0.0897522
0.401581	0.120361
0.410736	0.150482
0.419495	0.179993
0.427826	0.208832
0.43576	0.236847
0.443237	0.263916
0.450287	0.289978
0.456909	0.31488
0.463074	0.338562
0.46875	0.360931
0.473999	0.381866
0.47876	0.401306
0.483063	0.419159
0.486877	0.435394
0.490204	0.449921
0.493073	0.462677
0.495422	0.473633
0.497284	0.482727
0.498688	0.489929
0.499573	0.495209
0.499969	0.498566
0.499878	0.499939
0.499268	0.499359
0.498199	0.496857
0.496613	0.492371
0.494537	0.485992
0.491974	0.477692
0.488922	0.467499
0.485413	0.455505
0.481384	0.441711
0.476929	0.426208
0.471954	0.409027
0.466553	0.390228
0.460663	0.369904
0.454315	0.348145
0.44754	0.325012
0.440308	0.300629
0.432648	0.275024
0.42453	0.248383
0.416016	0.220764
0.407104	0.192261
0.397766	0.163025
0.388062	0.133118
0.37796	0.102722
0.367462	0.0719299
0.356628	0.0408325
0.345428	0.00958252
0.333893	-0.021698
0.322052	-0.0529175
0.309845	-0.0838928
0.297363	-0.114563
0.284576	-0.144775
0.271515	-0.174438
0.258179	-0.2034
0.244598	-0.231567
0.230743	-0.25882
0.216705	-0.285065
0.202423	-0.310211
0.187927	-0.334137
0.173279	-0.35675
0.158447	-0.37796
0.143463	-0.397675
0.128326	-0.415863
0.113068	-0.432404
0.0976868	-0.447266
0.0822449	-0.460358
0.0666809	-0.471649
0.0510559	-0.48111
0.0354004	-0.488678
0.0197144	-0.494324
0.00396729	-0.498047
-0.0117493	-0.499817
-0.0274658	-0.499634
-0.0431519	-0.497498
-0.0587769	-0.493408
-0.0743713	-0.487366
-0.0898743	-0.479462
-0.105316	-0.469635
-0.120636	-0.458008
-0.135834	-0.44455
-0.150879	-0.429382
-0.165802	-0.412506
-0.180542	-0.394043
-0.195129	-0.374023
-0.209503	-0.352539
-0.223694	-0.329681
-0.23764	-0.305511
-0.251343	-0.280151
-0.264832	-0.253723
-0.278046	-0.226288
-0.290955	-0.197968
-0.303619	-0.168854
-0.315948	-0.139099
-0.327972	-0.108795
-0.339691	-0.078064
-0.351074	-0.0470276
-0.362091	-0.0158081
-0.372742	0.0154724
-0.383057	0.0466919
-0.392975	0.0777588
-0.402496	0.10849
-0.411621	0.138794
-0.420349	0.168549
-0.42865	0.197662
-0.436523	0.225983
-0.444	0.253448
-0.450989	0.279907
-0.457581	0.305267
-0.463684	0.329407
-0.46933	0.352295
-0.474518	0.373779
-0.479248	0.393829
-0.48349	0.412323
-0.487244	0.429199
-0.49054	0.444397
-0.493347	0.457855
-0.495667	0.469513
-0.497467	0.47934
-0.49881	0.487305
-0.499634	0.493347
-0.499969	0.497467
-0.499817	0.499634
-0.499176	0.499847
-0.498016	0.498077
-0.496399	0.494385
-0.494263	0.48877
-0.491638	0.481232
-0.488556	0.471802
-0.484955	0.460541
-0.480896	0.447449
-0.476349	0.432617
-0.471313	0.416107
-0.465851	0.397949
-0.4599	0.378265
-0.453491	0.357086
-0.446655	0.334503
-0.439362	0.310608
-0.431641	0.285492
-0.423492	0.259277
-0.414917	0.232025
-0.405914	0.203888
-0.396545	0.174957
-0.38678	0.145325
-0.376617	0.115112
-0.366058	0.0844727
-0.355164	0.0534973
-0.343933	0.0223083
-0.332336	-0.00897217
-0.320404	-0.0401917
-0.308197	-0.0712891
-0.295654	-0.102081
-0.282806	-0.132477
-0.269684	-0.162384
-0.256317	-0.19162
-0.242676	-0.220123
-0.22879	-0.247742
-0.214691	-0.274414
-0.200378	-0.300018
-0.185883	-0.324432
-0.171173	-0.347595
-0.156311	-0.369385
-0.141296	-0.389709
-0.126129	-0.408539
-0.11084	-0.425751
-0.0954285	-0.441315
-0.0799561	-0.455139
-0.0643616	-0.467194
-0.0487366	-0.477417
-0.0330505	-0.485779
-0.017334	-0.492218
-0.00161743	-0.496735
0.0141296	-0.499329
0.0298462	-0.499939
0.0455322	-0.498627
0.0611877	-0.495361
0.0767822	-0.490143
0.0922852	-0.483002
0.107697	-0.473969
0.123016	-0.463104
0.138214	-0.450409
0.153259	-0.435944
0.168152	-0.4198
0.182892	-0.402008
0.197449	-0.382629
0.211823	-0.361755
0.225952	-0.339478
0.239899	-0.315857
0.253571	-0.291016
0.267029	-0.265045
0.280182	-0.238007
0.293091	-0.210052
0.305695	-0.181274
0.317993	-0.151794
0.329987	-0.121735
0.341644	-0.091156
0.352966	-0.0602722
0.363922	-0.0291138
0.374542	0.00213623
0.384766	0.0333862
0.394623	0.0645142
0.404114	0.0953674
0.413177	0.125885
0.421844	0.155884
0.430084	0.185272
0.437897	0.213928
0.445251	0.24176
0.452209	0.268646
0.458679	0.294495
0.464722	0.319153
0.470306	0.34259
0.475403	0.364685
0.480042	0.385376
0.484222	0.40451
0.487885	0.422089
0.491089	0.438019
0.493805	0.45224
0.496033	0.464691
0.497772	0.475311
0.498993	0.48407
0.499725	0.490936
0.499969	0.495911
0.499725	0.498932
0.498993	0.499969
0.497742	0.499084
0.496033	0.496246
0.493805	0.491455
0.491089	0.484772
0.487885	0.476166
0.484192	0.465698
0.480042	0.4534
0.475403	0.439362
0.470276	0.423584
0.464691	0.406128
0.458679	0.387115
0.452179	0.366577
0.445221	0.344604
0.437836	0.321289
0.430023	0.296722
0.421783	0.270996
0.413116	0.244202
0.404053	0.216461
0.394562	0.187866
0.384705	0.158539
0.374481	0.128601
0.363861	0.0981445
0.352875	0.0672913
0.341553	0.0362244
0.329865	0.00497437
0.317871	-0.0262756
0.305573	-0.0574341
0.292969	-0.0883789
0.28006	-0.118958
0.266876	-0.149078
0.253418	-0.178619
0.239716	-0.207458
0.2258	-0.235474
0.211639	-0.262573
0.197266	-0.288666
0.182709	-0.313599
0.167938	-0.337341
0.153046	-0.359741
0.13797	-0.380737
0.122772	-0.400238
0.107452	-0.418182
0.0920105	-0.434509
0.0764771	-0.449097
0.0608826	-0.461975
0.0452271	-0.473022
0.029541	-0.482208
0.0137939	-0.489532
-0.00195312	-0.494934
-0.0177002	-0.498383
-0.0334167	-0.499908
-0.0491028	-0.499481
-0.0647583	-0.49707
-0.0803528	-0.492737
-0.0958557	-0.486481
-0.111267	-0.478333
-0.126556	-0.468292
-0.141724	-0.456451
-0.156769	-0.44278
-0.171631	-0.427399
-0.18634	-0.41037
-0.200867	-0.391724
-0.215179	-0.371521
-0.229279	-0.349884
-0.243164	-0.326904
-0.256805	-0.302612
-0.270203	-0.277161
-0.283325	-0.25061
-0.296143	-0.223083
-0.308685	-0.194672
-0.320923	-0.165527
-0.332855	-0.135712
-0.344421	-0.105377
-0.355682	-0.0746155
-0.366577	-0.0435791
-0.377106	-0.0123901
-0.387238	0.0188904
-0.397034	0.0500488
-0.406403	0.0810547
-0.415375	0.111725
-0.42392	0.141968
-0.432068	0.171631
-0.439789	0.200653
-0.447052	0.228882
-0.453888	0.256195
-0.460266	0.282532
-0.466187	0.307739
-0.471649	0.331757
-0.476654	0.354492
-0.481171	0.375824
-0.485199	0.395691
-0.48877	0.414032
-0.491852	0.430725
-0.494415	0.44574
-0.496521	0.459045
-0.498138	0.47052
-0.499237	0.480164
-0.499847	0.487946
-0.499969	0.493805
-0.499573	0.497742
-0.498718	0.499725
-0.497345	0.499756
-0.495483	0.497833
-0.493134	0.493988
-0.490265	0.48819
-0.486938	0.480469
-0.483124	0.470917
-0.478821	0.459473
-0.47406	0.446259
-0.468811	0.431305
-0.463104	0.414673
-0.45694	0.396393
-0.450317	0.376587
-0.443237	0.355316
-0.43573	0.332642
-0.427795	0.308655
-0.419434	0.283478
-0.410645	0.257202
-0.401459	0.229919
-0.391846	0.201721
-0.381866	0.17276
-0.371521	0.143097
-0.360779	0.112885
-0.349701	0.0822449
-0.338287	0.0512695
-0.326508	0.0200806
-0.314423	-0.0111694
-0.302002	-0.0423889
-0.289307	-0.0734253
-0.276306	-0.104156
-0.263031	-0.134521
-0.249512	-0.164337
-0.235718	-0.193512
-0.22171	-0.221954
-0.207489	-0.249512
-0.193054	-0.276093
-0.178406	-0.301575
-0.163605	-0.325897
-0.148621	-0.348969
-0.133514	-0.370636
-0.118256	-0.3909
-0.102905	-0.409607
-0.0874329	-0.426727
-0.0718689	-0.442169
-0.0562439	-0.455872
-0.0405579	-0.467804
-0.0248108	-0.477936
-0.00906372	-0.486176
0.00668335	-0.492523
0.0224304	-0.496918
0.0381775	-0.49942
0.0538635	-0.499939
0.069519	-0.498505
0.085083	-0.495148
0.100555	-0.489838
0.115967	-0.482605
0.131226	-0.473511
0.146362	-0.462555
0.161377	-0.449768
0.176208	-0.435272
0.190857	-0.419037
0.205322	-0.401184
0.219604	-0.381775
0.233643	-0.36084
0.247467	-0.338531
0.261047	-0.31488
0.274353	-0.290009
0.287384	-0.264008
0.30014	-0.236938
0.312592	-0.208984
0.324738	-0.180206
0.336578	-0.150726
0.348053	-0.120636
0.359192	-0.0901184
0.369995	-0.0592041
0.380402	-0.0280762
0.390442	0.00314331
0.400085	0.0343933
0.409332	0.0654602
0.418182	0.0963135
0.426636	0.12677
0.434631	0.156738
0.4422	0.186066
0.449341	0.214691
0.456024	0.242493
0.46228	0.269318
0.468048	0.295105
0.473358	0.319733
0.47818	0.34314
0.482574	0.365173
0.48645	0.385803
0.489838	0.404907
0.492767	0.422424
0.495178	0.438324
0.497131	0.452484
0.498566	0.464874
0.499512	0.475464
0.499939	0.484192
0.499908	0.491028
0.499359	0.495972
0.498291	0.498962
0.496765	0.499969
0.49472	0.499054
0.492188	0.496216
0.489197	0.491394
0.485687	0.48468
0.481689	0.476074
0.477234	0.465576
0.47229	0.453308
0.466888	0.43924
0.460999	0.423462
0.454681	0.406036
0.447906	0.387024
0.440674	0.366486
0.433014	0.344543
0.424896	0.321228
0.416382	0.296692
0.40744	0.270966
0.398102	0.244202
0.388367	0.216461
0.378235	0.187897
0.367737	0.1586
0.356873	0.128662
0.345673	0.0982361
0.334106	0.0674438
0.322205	0.036377
0.309998	0.00515747
0.297455	-0.0260925
0.284637	-0.0572205
0.271545	-0.0881348
0.258148	-0.118683
0.244537	-0.148804
0.230652	-0.178314
0.216553	-0.207123
0.202209	-0.235138
0.187714	-0.262238
0.173004	-0.28833
0.158112	-0.313263
0.143066	-0.336975
0.127899	-0.359406
0.112579	-0.380402
0.097168	-0.399933
0.0816345	-0.417877
0.06604	-0.434204
0.0503845	-0.448853
0.034668	-0.461731
0.0189209	-0.472809
0.00314331	-0.482025
-0.0126038	-0.48938
-0.0283813	-0.494812
-0.0440979	-0.498322
-0.0597839	-0.499908
-0.0754089	-0.499512
-0.0909729	-0.497162
-0.106445	-0.492889
-0.121796	-0.486694
-0.137024	-0.478577
-0.15213	-0.468628
-0.167084	-0.456818
-0.181854	-0.443237
-0.196442	-0.427917
-0.210876	-0.41095
-0.225067	-0.392365
-0.239044	-0.372253
-0.252777	-0.350677
-0.266235	-0.327728
-0.279449	-0.303497
-0.292389	-0.278107
-0.305054	-0.251617
-0.317383	-0.224152
-0.329437	-0.195801
-0.341125	-0.166687
-0.352478	-0.136932
-0.363495	-0.106659
-0.374146	-0.0759277
-0.38443	-0.0449219
-0.394318	-0.0137634
-0.403809	0.0174866
-0.412933	0.048645
-0.4216	0.0796204
-0.429871	0.110291
-0.437714	0.140533
-0.445129	0.170227
-0.452087	0.199249
-0.458588	0.227478
-0.464661	0.254822
-0.470245	0.281189
-0.475372	0.306458
-0.480011	0.330536
-0.484192	0.353302
-0.487885	0.374695
-0.491089	0.394653
-0.493805	0.413055
-0.496033	0.42984
-0.497772	0.444946
-0.498993	0.458313
-0.499756	0.469879
-0.499969	0.479645
-0.499725	0.487518
-0.498962	0.4935
-0.497711	0.497559
-0.495972	0.499664
-0.493744	0.499817
-0.490997	0.498016
-0.487793	0.494293
-0.48407	0.488617
-0.479889	0.481049
-0.47522	0.471619
-0.470062	0.460327
-0.464478	0.447235
-0.458405	0.432404
-0.451874	0.415894
-0.444885	0.397766
-0.437469	0.378082
-0.429596	0.356903
-0.421326	0.334351
-0.412628	0.310486
-0.403503	0.285431
-0.393982	0.259216
-0.384064	0.232025
-0.373779	0.203918
-0.363098	0.175018
-0.352081	0.145447
-0.340698	0.115295
-0.328979	0.0847168
-0.316956	0.053772
-0.304565	0.022644
-0.291901	-0.00857544
-0.278961	-0.0397644
-0.265717	-0.0708008
-0.252228	-0.101562
-0.238464	-0.131927
-0.224487	-0.161774
-0.210266	-0.19101
-0.195862	-0.219482
-0.181244	-0.247101
-0.166443	-0.273743
-0.151489	-0.299347
-0.136353	-0.323761
-0.121124	-0.346893
-0.105743	-0.368713
-0.090271	-0.389069
-0.074707	-0.407898
-0.0590515	-0.425171
-0.0433655	-0.440765
-0.0276184	-0.45462
-0.0118408	-0.466736
0.00393677	-0.47702
0.0197144	-0.485443
0.0354919	-0.491974
0.0512085	-0.496582
0.0668945	-0.499237
0.082489	-0.499969
0.0980225	-0.498749
0.113434	-0.495575
0.128754	-0.490479
0.143951	-0.483459
0.158997	-0.474548
0.173859	-0.463806
0.188568	-0.451233
0.203094	-0.43692
0.217438	-0.420868
0.231537	-0.403229
0.245392	-0.383972
0.259033	-0.36322
0.2724	-0.341095
0.285492	-0.317596
0.298309	-0.292877
0.310852	-0.266998
0.323059	-0.240112
0.33493	-0.21225
0.346497	-0.183594
0.357697	-0.154205
0.36853	-0.124207
0.379028	-0.09375
0.38913	-0.0628967
0.398865	-0.0318298
0.408173	-0.000610352
0.417084	0.0305786
0.425568	0.061676
0.433655	0.0925293
0.441284	0.123016
0.448486	0.153015
0.455261	0.182434
0.461548	0.211151
0.467377	0.239014
0.472748	0.265961
0.477661	0.29187
0.482086	0.31662
0.486023	0.340179
0.489502	0.362366
0.492462	0.383179
0.494965	0.402466
0.496948	0.420197
0.498444	0.436279
0.49942	0.450684
0.499908	0.463318
0.499908	0.474152
0.49942	0.483124
0.498413	0.490204
0.496918	0.495392
0.494934	0.498657
0.492462	0.499969
0.489471	0.499329
0.486023	0.496735
0.482056	0.492188
0.477631	0.485748
0.472717	0.477417
0.467346	0.467224
0.461517	0.4552
0.4552	0.441406
0.448456	0.425873
0.441254	0.408691
0.433594	0.389923
0.425507	0.369629
0.417023	0.3479
0.408081	0.324829
0.398773	0.300476
0.389038	0.274933
0.378937	0.248352
0.368439	0.220795
0.357574	0.192352
0.346375	0.163177
0.334808	0.133362
0.322906	0.103027
0.310699	0.0722961
0.298157	0.0412903
0.285339	0.0101013
0.272247	-0.0211182
0.25885	-0.0522461
0.245209	-0.0831604
0.231323	-0.11377
0.217224	-0.143921
0.202881	-0.173523
0.188354	-0.202454
0.173615	-0.230591
0.158722	-0.257812
0.143677	-0.284058
0.128479	-0.309174
0.113159	-0.333099
0.0977173	-0.355713
0.0821838	-0.376953
0.0665588	-0.396698
0.0508728	-0.414917
0.0351257	-0.431519
0.0193481	-0.446442
0.00357056	-0.459625
-0.0122375	-0.471008
-0.0280151	-0.48056
-0.0437622	-0.48822
-0.0594788	-0.494019
-0.0751343	-0.497864
-0.0906982	-0.499756
-0.106201	-0.499725
-0.121582	-0.497742
-0.136841	-0.493805
-0.151947	-0.487946
-0.166931	-0.480194
-0.181732	-0.470581
-0.19635	-0.459106
-0.210785	-0.445862
-0.225006	-0.430878
-0.238983	-0.414215
-0.252747	-0.395935
-0.266266	-0.376129
-0.27948	-0.354828
-0.29245	-0.332153
-0.305115	-0.308197
-0.317474	-0.28302
-0.329529	-0.256744
-0.341248	-0.229492
-0.3526	-0.201324
-0.363647	-0.172363
-0.374298	-0.142761
-0.384583	-0.112579
-0.39447	-0.0819702
-0.403992	-0.0510254
-0.413086	-0.0198975
-0.421783	0.011322
-0.430054	0.0424805
-0.437897	0.0734863
-0.445312	0.104187
-0.452271	0.134491
-0.458771	0.164276
-0.464844	0.19342
-0.470428	0.221802
-0.475525	0.249329
-0.480194	0.275879
-0.484344	0.301361
-0.488007	0.325684
-0.491211	0.348694
-0.493927	0.370392
-0.496124	0.390625
-0.497833	0.409332
-0.499054	0.426453
-0.499756	0.441895
-0.499969	0.455627
-0.499695	0.46759
-0.498932	0.477722
-0.49765	0.485992
-0.49588	0.492371
-0.493591	0.496826
-0.490845	0.499359
-0.487579	0.499939
-0.483826	0.498566
-0.479614	0.49527
-0.474915	0.490021
-0.469727	0.48288
-0.464081	0.473846
-0.457977	0.462982
-0.451385	0.450287
-0.444366	0.435852
-0.43692	0.419739
-0.429016	0.401978
-0.420685	0.382629
-0.411926	0.361816
-0.402771	0.339569
-0.393188	0.31604
-0.38324	0.291229
-0.372894	0.26532
-0.362183	0.238373
-0.351105	0.21048
-0.339691	0.181793
-0.327942	0.152374
-0.315826	0.122375
-0.303436	0.0918884
-0.29071	0.0610657
-0.27771	0.0299683
-0.264435	-0.0012207
-0.250885	-0.0324097
-0.237091	-0.0634766
-0.223053	-0.0942688
-0.208801	-0.124725
-0.194336	-0.154694
-0.179688	-0.184052
-0.164856	-0.212677
-0.149841	-0.240509
-0.134705	-0.267365
-0.119415	-0.293213
-0.104004	-0.317902
-0.088501	-0.341339
-0.072876	-0.363464
-0.0572205	-0.384186
-0.0414734	-0.403381
-0.0257263	-0.421021
-0.00991821	-0.437042
0.00588989	-0.451324
0.021698	-0.463867
0.0374756	-0.474609
0.0532227	-0.48349
0.0689087	-0.490509
0.0845337	-0.495575
0.100067	-0.498749
0.115509	-0.499969
0.130829	-0.499237
0.145996	-0.496582
0.161041	-0.491974
0.175934	-0.485443
0.190643	-0.47702
0.20517	-0.466766
0.219482	-0.454681
0.233582	-0.440826
0.247437	-0.425232
0.261047	-0.40802
0.274384	-0.389191
0.287476	-0.368866
0.300262	-0.347076
0.312744	-0.323975
0.324921	-0.299591
0.336761	-0.274017
0.348297	-0.247406
0.359467	-0.219818
0.37027	-0.191376
0.380707	-0.162201
0.390778	-0.132385
0.400421	-0.102051
0.409698	-0.0713501
0.418549	-0.0403442
0.427002	-0.00918579
0.434998	0.0220337
0.442566	0.0531311
0.449707	0.0840454
0.45639	0.114624
0.462616	0.144745
0.468384	0.174316
0.473694	0.203186
0.478516	0.231293
0.482849	0.258484
0.486725	0.284668
0.490082	0.309753
0.492981	0.333618
0.495361	0.356201
0.497253	0.37738
0.498657	0.397125
0.499573	0.415283
0.499969	0.431854
0.499847	0.446716
0.499268	0.459839
0.498169	0.471191
0.496552	0.480713
0.494476	0.488342
0.491882	0.49408
0.4888	0.497894
0.485229	0.499786
0.481171	0.499695
0.476624	0.497681
0.471619	0.493744
0.466125	0.487854
0.460175	0.480103
0.453766	0.470459
0.446899	0.458984
0.439606	0.445709
0.431854	0.430725
0.423645	0.414032
0.415039	0.395752
0.406006	0.375946
0.396576	0.354645
0.386749	0.33197
0.376556	0.308014
0.365967	0.282867
0.35498	0.256592
0.343689	0.22934
0.332031	0.201172
0.320038	0.172241
0.307709	0.142639
0.295105	0.112488
0.282196	0.0818787
0.268982	0.0509644
0.255524	0.0198669
0.241791	-0.011322
0.227844	-0.0424805
0.213654	-0.0734558
0.199249	-0.104156
0.184631	-0.13446
0.169861	-0.164215
0.154877	-0.193359
0.139771	-0.22171
0.124512	-0.249237
0.109131	-0.275787
0.0936584	-0.301239
0.078064	-0.325531
0.0624084	-0.348572
0.0466919	-0.370239
0.0309143	-0.390472
0.0151062	-0.40918
-0.000701904	-0.4263
-0.0165405	-0.441772
